weekdate,simple_state,cumulative_prob
2020-04-19,connecticut,1
2020-04-26,connecticut,1
2020-05-03,connecticut,1
2020-05-10,connecticut,1
2020-05-17,connecticut,1
2020-05-24,connecticut,1
2020-05-31,connecticut,1
2020-06-07,connecticut,1
2020-06-14,connecticut,1
2020-06-21,connecticut,1
2020-06-28,connecticut,1
2020-07-05,connecticut,1
2020-07-12,connecticut,1
2020-07-19,connecticut,1
2020-07-26,connecticut,1
2020-08-02,connecticut,1
2020-08-09,connecticut,1
2020-08-16,connecticut,1
2020-08-23,connecticut,1
2020-08-30,connecticut,1
2020-09-06,connecticut,1
2020-09-13,connecticut,1
2020-09-20,connecticut,1
2020-09-27,connecticut,1
2020-10-04,connecticut,1
2020-10-11,connecticut,1
2020-10-18,connecticut,1
2020-10-25,connecticut,1
2020-11-01,connecticut,1
2020-11-08,connecticut,1
2020-11-15,connecticut,1
2020-11-22,connecticut,1
2020-11-29,connecticut,1
2020-12-06,connecticut,1
2020-12-13,connecticut,1
2020-12-20,connecticut,1
2020-12-27,connecticut,1
2020-04-12,delaware,1
2020-04-19,delaware,1
2020-04-26,delaware,1
2020-05-03,delaware,1
2020-05-10,delaware,1
2020-05-17,delaware,1
2020-05-24,delaware,1
2020-05-31,delaware,1
2020-06-07,delaware,1
2020-06-14,delaware,1
2020-06-21,delaware,1
2020-06-28,delaware,1
2020-07-05,delaware,1
2020-07-12,delaware,1
2020-07-19,delaware,1
2020-07-26,delaware,1
2020-08-02,delaware,1
2020-08-09,delaware,1
2020-08-16,delaware,1
2020-08-23,delaware,1
2020-08-30,delaware,1
2020-09-06,delaware,1
2020-09-13,delaware,1
2020-09-20,delaware,1
2020-09-27,delaware,1
2020-10-04,delaware,1
2020-10-11,delaware,1
2020-10-18,delaware,1
2020-10-25,delaware,1
2020-11-01,delaware,1
2020-11-08,delaware,1
2020-11-15,delaware,1
2020-11-22,delaware,1
2020-11-29,delaware,1
2020-12-06,delaware,1
2020-12-13,delaware,1
2020-12-20,delaware,1
2020-12-27,delaware,1
2020-04-12,districtofcolumbia,1
2020-04-19,districtofcolumbia,1
2020-04-26,districtofcolumbia,1
2020-05-03,districtofcolumbia,1
2020-05-10,districtofcolumbia,1
2020-05-17,districtofcolumbia,1
2020-05-24,districtofcolumbia,1
2020-05-31,districtofcolumbia,1
2020-06-07,districtofcolumbia,1
2020-06-14,districtofcolumbia,1
2020-06-21,districtofcolumbia,1
2020-06-28,districtofcolumbia,1
2020-07-05,districtofcolumbia,1
2020-07-12,districtofcolumbia,1
2020-07-19,districtofcolumbia,1
2020-07-26,districtofcolumbia,1
2020-08-02,districtofcolumbia,1
2020-08-09,districtofcolumbia,1
2020-08-16,districtofcolumbia,1
2020-08-23,districtofcolumbia,1
2020-08-30,districtofcolumbia,1
2020-09-06,districtofcolumbia,1
2020-09-13,districtofcolumbia,1
2020-09-20,districtofcolumbia,1
2020-09-27,districtofcolumbia,1
2020-10-04,districtofcolumbia,1
2020-10-11,districtofcolumbia,1
2020-10-18,districtofcolumbia,1
2020-10-25,districtofcolumbia,1
2020-11-01,districtofcolumbia,1
2020-11-08,districtofcolumbia,1
2020-11-15,districtofcolumbia,1
2020-11-22,districtofcolumbia,1
2020-11-29,districtofcolumbia,1
2020-12-06,districtofcolumbia,1
2020-12-13,districtofcolumbia,1
2020-12-20,districtofcolumbia,1
2020-12-27,districtofcolumbia,1
2020-04-12,florida,0.93562874251497
2020-04-19,florida,0.93562874251497
2020-04-26,florida,0.93562874251497
2020-05-03,florida,0.93562874251497
2020-05-10,florida,0.93562874251497
2020-05-17,florida,0.93562874251497
2020-05-24,florida,0.93562874251497
2020-05-31,florida,0.93562874251497
2020-06-07,florida,0.93562874251497
2020-06-14,florida,0.93562874251497
2020-06-21,florida,0.93562874251497
2020-06-28,florida,0.93562874251497
2020-07-05,florida,0.93562874251497
2020-07-12,florida,0.936127744510978
2020-07-19,florida,0.93812375249501
2020-07-26,florida,0.941117764471058
2020-08-02,florida,0.947604790419162
2020-08-09,florida,0.951596806387226
2020-08-16,florida,0.961077844311377
2020-08-23,florida,0.970059880239521
2020-08-30,florida,0.978043912175649
2020-09-06,florida,0.982534930139721
2020-09-13,florida,0.986027944111776
2020-09-20,florida,0.9875249500998
2020-09-27,florida,0.990518962075848
2020-10-04,florida,0.993512974051896
2020-10-11,florida,0.994510978043912
2020-10-18,florida,0.996007984031936
2020-10-25,florida,0.997005988023952
2020-11-01,florida,0.99750499001996
2020-11-08,florida,0.998003992015968
2020-11-15,florida,0.999001996007984
2020-11-22,florida,0.999500998003992
2020-11-29,florida,0.999500998003992
2020-12-06,florida,1
2020-12-13,florida,1
2020-12-20,florida,1
2020-12-27,florida,1
2020-04-12,georgia,0.998502994011976
2020-04-19,georgia,0.998502994011976
2020-04-26,georgia,0.998502994011976
2020-05-03,georgia,0.998502994011976
2020-05-10,georgia,0.998502994011976
2020-05-17,georgia,0.998502994011976
2020-05-24,georgia,0.998502994011976
2020-05-31,georgia,0.998502994011976
2020-06-07,georgia,0.998502994011976
2020-06-14,georgia,0.998502994011976
2020-06-21,georgia,0.998502994011976
2020-06-28,georgia,0.998502994011976
2020-07-05,georgia,0.998502994011976
2020-07-12,georgia,0.998502994011976
2020-07-19,georgia,0.998502994011976
2020-07-26,georgia,0.998502994011976
2020-08-02,georgia,0.998502994011976
2020-08-09,georgia,0.998502994011976
2020-08-16,georgia,0.998502994011976
2020-08-23,georgia,0.998502994011976
2020-08-30,georgia,0.998502994011976
2020-09-06,georgia,0.999001996007984
2020-09-13,georgia,0.999001996007984
2020-09-20,georgia,0.999001996007984
2020-09-27,georgia,0.999500998003992
2020-10-04,georgia,0.999500998003992
2020-10-11,georgia,0.999500998003992
2020-10-18,georgia,1
2020-10-25,georgia,1
2020-11-01,georgia,1
2020-11-08,georgia,1
2020-11-15,georgia,1
2020-11-22,georgia,1
2020-11-29,georgia,1
2020-12-06,georgia,1
2020-12-13,georgia,1
2020-12-20,georgia,1
2020-12-27,georgia,1
2020-04-12,hawaii,0.998502994011976
2020-04-19,hawaii,0.998502994011976
2020-04-26,hawaii,0.998502994011976
2020-05-03,hawaii,0.998502994011976
2020-05-10,hawaii,0.998502994011976
2020-05-17,hawaii,0.998502994011976
2020-05-24,hawaii,0.998502994011976
2020-05-31,hawaii,0.998502994011976
2020-06-07,hawaii,0.998502994011976
2020-06-14,hawaii,0.998502994011976
2020-06-21,hawaii,0.998502994011976
2020-06-28,hawaii,0.998502994011976
2020-07-05,hawaii,0.998502994011976
2020-07-12,hawaii,0.998502994011976
2020-07-19,hawaii,0.998502994011976
2020-07-26,hawaii,0.998502994011976
2020-08-02,hawaii,0.998502994011976
2020-08-09,hawaii,0.998502994011976
2020-08-16,hawaii,0.998502994011976
2020-08-23,hawaii,0.998502994011976
2020-08-30,hawaii,0.998502994011976
2020-09-06,hawaii,0.998502994011976
2020-09-13,hawaii,0.998502994011976
2020-09-20,hawaii,0.998502994011976
2020-09-27,hawaii,0.998502994011976
2020-10-04,hawaii,0.998502994011976
2020-10-11,hawaii,0.999001996007984
2020-10-18,hawaii,0.999001996007984
2020-10-25,hawaii,0.999001996007984
2020-11-01,hawaii,0.999001996007984
2020-11-08,hawaii,0.999001996007984
2020-11-15,hawaii,0.999001996007984
2020-11-22,hawaii,0.999500998003992
2020-11-29,hawaii,0.999500998003992
2020-12-06,hawaii,0.999500998003992
2020-12-13,hawaii,1
2020-12-20,hawaii,1
2020-12-27,hawaii,1
2020-04-12,idaho,0.991017964071856
2020-04-19,idaho,0.991017964071856
2020-04-26,idaho,0.991017964071856
2020-05-03,idaho,0.991017964071856
2020-05-10,idaho,0.991017964071856
2020-05-17,idaho,0.991017964071856
2020-05-24,idaho,0.991017964071856
2020-05-31,idaho,0.991017964071856
2020-06-07,idaho,0.991017964071856
2020-06-14,idaho,0.991017964071856
2020-06-21,idaho,0.991017964071856
2020-06-28,idaho,0.991017964071856
2020-07-05,idaho,0.991017964071856
2020-07-12,idaho,0.991017964071856
2020-07-19,idaho,0.991017964071856
2020-07-26,idaho,0.991017964071856
2020-08-02,idaho,0.992015968063872
2020-08-09,idaho,0.99251497005988
2020-08-16,idaho,0.99251497005988
2020-08-23,idaho,0.994510978043912
2020-08-30,idaho,0.996007984031936
2020-09-06,idaho,0.99750499001996
2020-09-13,idaho,0.998003992015968
2020-09-20,idaho,0.998502994011976
2020-09-27,idaho,0.999001996007984
2020-10-04,idaho,0.999500998003992
2020-10-11,idaho,0.999500998003992
2020-10-18,idaho,1
2020-10-25,idaho,1
2020-11-01,idaho,1
2020-11-08,idaho,1
2020-11-15,idaho,1
2020-11-22,idaho,1
2020-11-29,idaho,1
2020-12-06,idaho,1
2020-12-13,idaho,1
2020-12-20,idaho,1
2020-12-27,idaho,1
2020-04-12,illinois,1
2020-04-19,illinois,1
2020-04-26,illinois,1
2020-05-03,illinois,1
2020-05-10,illinois,1
2020-05-17,illinois,1
2020-05-24,illinois,1
2020-05-31,illinois,1
2020-06-07,illinois,1
2020-06-14,illinois,1
2020-06-21,illinois,1
2020-06-28,illinois,1
2020-07-05,illinois,1
2020-07-12,illinois,1
2020-07-19,illinois,1
2020-07-26,illinois,1
2020-08-02,illinois,1
2020-08-09,illinois,1
2020-08-16,illinois,1
2020-08-23,illinois,1
2020-08-30,illinois,1
2020-09-06,illinois,1
2020-09-13,illinois,1
2020-09-20,illinois,1
2020-09-27,illinois,1
2020-10-04,illinois,1
2020-10-11,illinois,1
2020-10-18,illinois,1
2020-10-25,illinois,1
2020-11-01,illinois,1
2020-11-08,illinois,1
2020-11-15,illinois,1
2020-11-22,illinois,1
2020-11-29,illinois,1
2020-12-06,illinois,1
2020-12-13,illinois,1
2020-12-20,illinois,1
2020-12-27,illinois,1
2020-04-12,indiana,1
2020-04-19,indiana,1
2020-04-26,indiana,1
2020-05-03,indiana,1
2020-05-10,indiana,1
2020-05-17,indiana,1
2020-05-24,indiana,1
2020-05-31,indiana,1
2020-06-07,indiana,1
2020-06-14,indiana,1
2020-06-21,indiana,1
2020-06-28,indiana,1
2020-07-05,indiana,1
2020-07-12,indiana,1
2020-07-19,indiana,1
2020-07-26,indiana,1
2020-08-02,indiana,1
2020-08-09,indiana,1
2020-08-16,indiana,1
2020-08-23,indiana,1
2020-08-30,indiana,1
2020-09-06,indiana,1
2020-09-13,indiana,1
2020-09-20,indiana,1
2020-09-27,indiana,1
2020-10-04,indiana,1
2020-10-11,indiana,1
2020-10-18,indiana,1
2020-10-25,indiana,1
2020-11-01,indiana,1
2020-11-08,indiana,1
2020-11-15,indiana,1
2020-11-22,indiana,1
2020-11-29,indiana,1
2020-12-06,indiana,1
2020-12-13,indiana,1
2020-12-20,indiana,1
2020-12-27,indiana,1
2020-04-12,iowa,0.983532934131737
2020-04-19,iowa,0.983532934131737
2020-04-26,iowa,0.983532934131737
2020-05-03,iowa,0.983532934131737
2020-05-10,iowa,0.983532934131737
2020-05-17,iowa,0.983532934131737
2020-05-24,iowa,0.983532934131737
2020-05-31,iowa,0.983532934131737
2020-06-07,iowa,0.983532934131737
2020-06-14,iowa,0.983532934131737
2020-06-21,iowa,0.983532934131737
2020-06-28,iowa,0.983532934131737
2020-07-05,iowa,0.983532934131737
2020-07-12,iowa,0.984031936127744
2020-07-19,iowa,0.985528942115769
2020-07-26,iowa,0.987025948103792
2020-08-02,iowa,0.988522954091816
2020-08-09,iowa,0.990518962075848
2020-08-16,iowa,0.993512974051896
2020-08-23,iowa,0.996007984031936
2020-08-30,iowa,0.99750499001996
2020-09-06,iowa,0.998502994011976
2020-09-13,iowa,0.998502994011976
2020-09-20,iowa,0.999001996007984
2020-09-27,iowa,0.999001996007984
2020-10-04,iowa,0.999001996007984
2020-10-11,iowa,0.999500998003992
2020-10-18,iowa,0.999500998003992
2020-10-25,iowa,1
2020-11-01,iowa,1
2020-11-08,iowa,1
2020-11-15,iowa,1
2020-11-22,iowa,1
2020-11-29,iowa,1
2020-12-06,iowa,1
2020-12-13,iowa,1
2020-12-20,iowa,1
2020-12-27,iowa,1
2020-04-12,kansas,0.998003992015968
2020-04-19,kansas,0.998003992015968
2020-04-26,kansas,0.998003992015968
2020-05-03,kansas,0.998003992015968
2020-05-10,kansas,0.998003992015968
2020-05-17,kansas,0.998003992015968
2020-05-24,kansas,0.998003992015968
2020-05-31,kansas,0.998003992015968
2020-06-07,kansas,0.998003992015968
2020-06-14,kansas,0.998003992015968
2020-06-21,kansas,0.998003992015968
2020-06-28,kansas,0.998003992015968
2020-07-05,kansas,0.998003992015968
2020-07-12,kansas,0.998003992015968
2020-07-19,kansas,0.998003992015968
2020-07-26,kansas,0.998003992015968
2020-08-02,kansas,0.998003992015968
2020-08-09,kansas,0.998003992015968
2020-08-16,kansas,0.998003992015968
2020-08-23,kansas,0.998003992015968
2020-08-30,kansas,0.998502994011976
2020-09-06,kansas,0.998502994011976
2020-09-13,kansas,0.999001996007984
2020-09-20,kansas,0.999001996007984
2020-09-27,kansas,0.999500998003992
2020-10-04,kansas,0.999500998003992
2020-10-11,kansas,0.999500998003992
2020-10-18,kansas,1
2020-10-25,kansas,1
2020-11-01,kansas,1
2020-11-08,kansas,1
2020-11-15,kansas,1
2020-11-22,kansas,1
2020-11-29,kansas,1
2020-12-06,kansas,1
2020-12-13,kansas,1
2020-12-20,kansas,1
2020-12-27,kansas,1
2020-04-12,kentucky,0.996506986027944
2020-04-19,kentucky,0.996506986027944
2020-04-26,kentucky,0.996506986027944
2020-05-03,kentucky,0.996506986027944
2020-05-10,kentucky,0.996506986027944
2020-05-17,kentucky,0.996506986027944
2020-05-24,kentucky,0.996506986027944
2020-05-31,kentucky,0.996506986027944
2020-06-07,kentucky,0.996506986027944
2020-06-14,kentucky,0.996506986027944
2020-06-21,kentucky,0.996506986027944
2020-06-28,kentucky,0.996506986027944
2020-07-05,kentucky,0.996506986027944
2020-07-12,kentucky,0.996506986027944
2020-07-19,kentucky,0.996506986027944
2020-07-26,kentucky,0.996506986027944
2020-08-02,kentucky,0.996506986027944
2020-08-09,kentucky,0.996506986027944
2020-08-16,kentucky,0.997005988023952
2020-08-23,kentucky,0.99750499001996
2020-08-30,kentucky,0.99750499001996
2020-09-06,kentucky,0.998003992015968
2020-09-13,kentucky,0.998003992015968
2020-09-20,kentucky,0.998003992015968
2020-09-27,kentucky,0.998502994011976
2020-10-04,kentucky,0.999001996007984
2020-10-11,kentucky,0.999001996007984
2020-10-18,kentucky,0.999001996007984
2020-10-25,kentucky,0.999500998003992
2020-11-01,kentucky,0.999500998003992
2020-11-08,kentucky,1
2020-11-15,kentucky,1
2020-11-22,kentucky,1
2020-11-29,kentucky,1
2020-12-06,kentucky,1
2020-12-13,kentucky,1
2020-12-20,kentucky,1
2020-12-27,kentucky,1
2020-04-12,louisiana,1
2020-04-19,louisiana,1
2020-04-26,louisiana,1
2020-05-03,louisiana,1
2020-05-10,louisiana,1
2020-05-17,louisiana,1
2020-05-24,louisiana,1
2020-05-31,louisiana,1
2020-06-07,louisiana,1
2020-06-14,louisiana,1
2020-06-21,louisiana,1
2020-06-28,louisiana,1
2020-07-05,louisiana,1
2020-07-12,louisiana,1
2020-07-19,louisiana,1
2020-07-26,louisiana,1
2020-08-02,louisiana,1
2020-08-09,louisiana,1
2020-08-16,louisiana,1
2020-08-23,louisiana,1
2020-08-30,louisiana,1
2020-09-06,louisiana,1
2020-09-13,louisiana,1
2020-09-20,louisiana,1
2020-09-27,louisiana,1
2020-10-04,louisiana,1
2020-10-11,louisiana,1
2020-10-18,louisiana,1
2020-10-25,louisiana,1
2020-11-01,louisiana,1
2020-11-08,louisiana,1
2020-11-15,louisiana,1
2020-11-22,louisiana,1
2020-11-29,louisiana,1
2020-12-06,louisiana,1
2020-12-13,louisiana,1
2020-12-20,louisiana,1
2020-12-27,louisiana,1
2020-04-12,maine,1
2020-04-19,maine,1
2020-04-26,maine,1
2020-05-03,maine,1
2020-05-10,maine,1
2020-05-17,maine,1
2020-05-24,maine,1
2020-05-31,maine,1
2020-06-07,maine,1
2020-06-14,maine,1
2020-06-21,maine,1
2020-06-28,maine,1
2020-07-05,maine,1
2020-07-12,maine,1
2020-07-19,maine,1
2020-07-26,maine,1
2020-08-02,maine,1
2020-08-09,maine,1
2020-08-16,maine,1
2020-08-23,maine,1
2020-08-30,maine,1
2020-09-06,maine,1
2020-09-13,maine,1
2020-09-20,maine,1
2020-09-27,maine,1
2020-10-04,maine,1
2020-10-11,maine,1
2020-10-18,maine,1
2020-10-25,maine,1
2020-11-01,maine,1
2020-11-08,maine,1
2020-11-15,maine,1
2020-11-22,maine,1
2020-11-29,maine,1
2020-12-06,maine,1
2020-12-13,maine,1
2020-12-20,maine,1
2020-12-27,maine,1
2020-04-12,maryland,1
2020-04-19,maryland,1
2020-04-26,maryland,1
2020-05-03,maryland,1
2020-05-10,maryland,1
2020-05-17,maryland,1
2020-05-24,maryland,1
2020-05-31,maryland,1
2020-06-07,maryland,1
2020-06-14,maryland,1
2020-06-21,maryland,1
2020-06-28,maryland,1
2020-07-05,maryland,1
2020-07-12,maryland,1
2020-07-19,maryland,1
2020-07-26,maryland,1
2020-08-02,maryland,1
2020-08-09,maryland,1
2020-08-16,maryland,1
2020-08-23,maryland,1
2020-08-30,maryland,1
2020-09-06,maryland,1
2020-09-13,maryland,1
2020-09-20,maryland,1
2020-09-27,maryland,1
2020-10-04,maryland,1
2020-10-11,maryland,1
2020-10-18,maryland,1
2020-10-25,maryland,1
2020-11-01,maryland,1
2020-11-08,maryland,1
2020-11-15,maryland,1
2020-11-22,maryland,1
2020-11-29,maryland,1
2020-12-06,maryland,1
2020-12-13,maryland,1
2020-12-20,maryland,1
2020-12-27,maryland,1
2020-04-12,massachusetts,1
2020-04-19,massachusetts,1
2020-04-26,massachusetts,1
2020-05-03,massachusetts,1
2020-05-10,massachusetts,1
2020-05-17,massachusetts,1
2020-05-24,massachusetts,1
2020-05-31,massachusetts,1
2020-06-07,massachusetts,1
2020-06-14,massachusetts,1
2020-06-21,massachusetts,1
2020-06-28,massachusetts,1
2020-07-05,massachusetts,1
2020-07-12,massachusetts,1
2020-07-19,massachusetts,1
2020-07-26,massachusetts,1
2020-08-02,massachusetts,1
2020-08-09,massachusetts,1
2020-08-16,massachusetts,1
2020-08-23,massachusetts,1
2020-08-30,massachusetts,1
2020-09-06,massachusetts,1
2020-09-13,massachusetts,1
2020-09-20,massachusetts,1
2020-09-27,massachusetts,1
2020-10-04,massachusetts,1
2020-10-11,massachusetts,1
2020-10-18,massachusetts,1
2020-10-25,massachusetts,1
2020-11-01,massachusetts,1
2020-11-08,massachusetts,1
2020-11-15,massachusetts,1
2020-11-22,massachusetts,1
2020-11-29,massachusetts,1
2020-12-06,massachusetts,1
2020-12-13,massachusetts,1
2020-12-20,massachusetts,1
2020-12-27,massachusetts,1
2020-04-12,michigan,1
2020-04-19,michigan,1
2020-04-26,michigan,1
2020-05-03,michigan,1
2020-05-10,michigan,1
2020-05-17,michigan,1
2020-05-24,michigan,1
2020-05-31,michigan,1
2020-06-07,michigan,1
2020-06-14,michigan,1
2020-06-21,michigan,1
2020-06-28,michigan,1
2020-07-05,michigan,1
2020-07-12,michigan,1
2020-07-19,michigan,1
2020-07-26,michigan,1
2020-08-02,michigan,1
2020-08-09,michigan,1
2020-08-16,michigan,1
2020-08-23,michigan,1
2020-08-30,michigan,1
2020-09-06,michigan,1
2020-09-13,michigan,1
2020-09-20,michigan,1
2020-09-27,michigan,1
2020-10-04,michigan,1
2020-10-11,michigan,1
2020-10-18,michigan,1
2020-10-25,michigan,1
2020-11-01,michigan,1
2020-11-08,michigan,1
2020-11-15,michigan,1
2020-11-22,michigan,1
2020-11-29,michigan,1
2020-12-06,michigan,1
2020-12-13,michigan,1
2020-12-20,michigan,1
2020-12-27,michigan,1
2020-04-12,minnesota,0.980039920159681
2020-04-19,minnesota,0.980039920159681
2020-04-26,minnesota,0.980039920159681
2020-05-03,minnesota,0.980039920159681
2020-05-10,minnesota,0.980039920159681
2020-05-17,minnesota,0.980039920159681
2020-05-24,minnesota,0.980039920159681
2020-05-31,minnesota,0.980039920159681
2020-06-07,minnesota,0.980039920159681
2020-06-14,minnesota,0.980039920159681
2020-06-21,minnesota,0.980039920159681
